,date,Open,High,Low,Close,Adj Close,Volume
122,8-11-2020,3370.3400880000004,3381.01001,3326.439941,3333.689941,3333.689941,5087650000
123,8-12-2020,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3768560000
124,8-13-2020,3372.9499509999996,3387.23999,3363.350098,3373.429932,3373.429932,3648810000
125,8-14-2020,3368.6599119999996,3378.51001,3361.639893,3372.850098,3372.850098,3193400000
126,8-17-2020,3380.860107,3387.5900880000004,3379.219971,3381.98999,3381.98999,3671290000
127,8-18-2020,3387.040039,3395.0600590000004,3370.149902,3389.780029,3389.780029,3881310000
128,8-19-2020,3392.51001,3399.540039,3369.6599119999996,3374.850098,3374.850098,3884480000
129,8-20-2020,3360.4799799999996,3390.8000490000004,3354.689941,3385.51001,3385.51001,3642850000
130,8-21-2020,3386.01001,3399.959961,3379.3100590000004,3397.1599119999996,3397.1599119999996,3705420000
131,8-24-2020,3418.0900880000004,3432.0900880000004,3413.1298829999996,3431.280029,3431.280029,3728690000
132,8-25-2020,3435.9499509999996,3444.209961,3425.8400880000004,3443.6201170000004,3443.6201170000004,3619300000
133,8-26-2020,3449.969971,3481.070068,3444.149902,3478.7299799999996,3478.7299799999996,3754360000
134,8-27-2020,3485.139893,3501.3798829999996,3468.350098,3484.5500490000004,3484.5500490000004,3929560000
135,8-28-2020,3494.6899409999996,3509.2299799999996,3484.320068,3508.01001,3508.01001,3855880000
136,8-31-2020,3509.7299799999996,3514.7700200000004,3493.25,3500.3100590000004,3500.3100590000004,4342290000
137,9-1-2020,3507.4399409999996,3528.030029,3494.600098,3526.649902,3526.649902,4083110000
138,9-2-2020,3543.76001,3588.110107,3535.2299799999996,3580.8400880000004,3580.8400880000004,4285190000
139,9-3-2020,3564.73999,3564.850098,3427.4099119999996,3455.0600590000004,3455.0600590000004,4898680000
140,9-4-2020,3453.600098,3479.149902,3349.6298829999996,3426.959961,3426.959961,4431440000
141,9-8-2020,3371.8798829999996,3379.969971,3329.27002,3331.840088,3331.840088,4665600000
142,9-9-2020,3369.820068,3424.7700200000004,3366.8400880000004,3398.959961,3398.959961,3920830000
143,9-10-2020,3412.5600590000004,3425.5500490000004,3329.25,3339.189941,3339.189941,4192250000
144,9-11-2020,3352.699951,3368.9499509999996,3310.469971,3340.969971,3340.969971,3704450000
145,9-14-2020,3363.5600590000004,3402.929932,3363.5600590000004,3383.540039,3383.540039,3832130000
146,9-15-2020,3407.7299799999996,3419.4799799999996,3389.25,3401.1999509999996,3401.1999509999996,4051460000
147,9-16-2020,3411.2299799999996,3428.919922,3384.4499509999996,3385.48999,3385.48999,4710030000
148,9-17-2020,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4371940000
149,9-18-2020,3357.3798829999996,3362.2700200000004,3292.399902,3319.469971,3319.469971,7068700000
150,9-21-2020,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4828350000
151,9-22-2020,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3963300000
152,9-23-2020,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4364500000
153,9-24-2020,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4599470000
154,9-25-2020,3236.659912,3306.8798829999996,3228.439941,3298.459961,3298.459961,3792220000
155,9-28-2020,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3946060000
156,9-29-2020,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3651880000
157,9-30-2020,3341.209961,3393.5600590000004,3340.469971,3363.0,3363.0,4722530000
158,10-1-2020,3385.8701170000004,3397.179932,3361.389893,3380.8000490000004,3380.8000490000004,4070530000
159,10-2-2020,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000
160,10-5-2020,3367.2700200000004,3409.570068,3367.2700200000004,3408.600098,3408.600098,3686920000
161,10-6-2020,3408.73999,3431.5600590000004,3354.540039,3360.969971,3360.969971,4443380000
162,10-7-2020,3384.5600590000004,3426.26001,3384.5600590000004,3419.4399409999996,3419.4399409999996,3807830000
163,10-8-2020,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000
164,10-9-2020,3459.669922,3482.3400880000004,3458.070068,3477.139893,3477.139893,3939060000
165,10-12-2020,3500.0200200000004,3549.850098,3499.610107,3534.219971,3534.219971,3428970000
166,10-13-2020,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3605150000
167,10-14-2020,3515.469971,3527.9399409999996,3480.5500490000004,3488.669922,3488.669922,3840630000
168,10-15-2020,3453.719971,3489.080078,3440.889893,3483.3400880000004,3483.3400880000004,3717640000
169,10-16-2020,3493.5,3515.76001,3480.4499509999996,3483.8100590000004,3483.8100590000004,4675890000
170,10-19-2020,3493.6599119999996,3502.419922,3419.929932,3426.919922,3426.919922,4086200000
171,10-20-2020,3439.3798829999996,3476.929932,3435.649902,3443.1201170000004,3443.1201170000004,3901260000
172,10-21-2020,3439.9099119999996,3464.860107,3433.0600590000004,3435.5600590000004,3435.5600590000004,4097750000
173,10-22-2020,3438.5,3460.530029,3415.3400880000004,3453.48999,3453.48999,4163630000
174,10-23-2020,3464.899902,3466.459961,3440.4499509999996,3465.389893,3465.389893,3646570000
175,10-26-2020,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,3988080000
176,10-27-2020,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3946990000
177,10-28-2020,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5129860000
178,10-29-2020,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4903070000
179,10-30-2020,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4840450000
180,11-2-2020,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4310590000
181,11-3-2020,3336.25,3389.48999,3336.25,3369.1599119999996,3369.1599119999996,4220070000
182,11-4-2020,3406.459961,3486.25,3405.169922,3443.4399409999996,3443.4399409999996,4783040000
183,11-5-2020,3485.73999,3529.0500490000004,3485.73999,3510.4499509999996,3510.4499509999996,4841190000
184,11-6-2020,3508.3400880000004,3521.580078,3484.3400880000004,3509.4399409999996,3509.4399409999996,4833950000
185,11-9-2020,3583.040039,3645.98999,3547.4799799999996,3550.5,3550.5,8556610000
186,11-10-2020,3543.26001,3557.219971,3511.9099119999996,3545.530029,3545.530029,6024230000
187,11-11-2020,3563.219971,3581.1599119999996,3557.0,3572.6599119999996,3572.6599119999996,4609970000
188,11-12-2020,3562.669922,3569.0200200000004,3518.580078,3537.01001,3537.01001,4890120000
189,11-13-2020,3552.570068,3593.6599119999996,3552.570068,3585.149902,3585.149902,4709670000
190,11-16-2020,3600.1599119999996,3628.51001,3600.1599119999996,3626.9099119999996,3626.9099119999996,5281980000
191,11-17-2020,3610.3100590000004,3623.110107,3588.679932,3609.530029,3609.530029,4799570000
192,11-18-2020,3612.0900880000004,3619.0900880000004,3567.330078,3567.790039,3567.790039,5274450000
193,11-19-2020,3559.4099119999996,3585.219971,3543.8400880000004,3581.8701170000004,3581.8701170000004,4347200000
194,11-20-2020,3579.3100590000004,3581.2299799999996,3556.850098,3557.540039,3557.540039,4218970000
195,11-23-2020,3566.820068,3589.8100590000004,3552.7700200000004,3577.5900880000004,3577.5900880000004,5036290000
196,11-24-2020,3594.5200200000004,3642.3100590000004,3594.5200200000004,3635.4099119999996,3635.4099119999996,6267570000
197,11-25-2020,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4902560000
198,11-27-2020,3638.5500490000004,3644.3100590000004,3629.330078,3638.350098,3638.350098,2778450000
199,11-30-2020,3634.179932,3634.179932,3594.389893,3621.6298829999996,3621.6298829999996,6291400000
200,12-1-2020,3645.8701170000004,3678.4499509999996,3645.8701170000004,3662.4499509999996,3662.4499509999996,5403660000
201,12-2-2020,3653.780029,3670.959961,3644.8400880000004,3669.01001,3669.01001,5029620000
